Transaction id,Account id,Merchant_id,Device_id,Tansaction amount,Transaction time,Transaction city,Transaction status
TXN_B376A1FC011544D2,ACC_KI02B0SD,MER_PBVSB770,DEV_C29I4LM2,132060,2025-01-26 02:34:00,Mumbai,SUCCESS
TXN_828A6CFC7FFF45D0,ACC_3LD5VUKK,MER_RLLO5EUE,DEV_3X64CVLI,1755,2025-01-27 07:19:00,Hyderabad,SUCCESS
TXN_AC19857A917F4ECB,ACC_HJ2SNNSI,MER_N5BSRT38,DEV_NB14T67G,990,2025-01-28 17:11:00,Bangalore,SUCCESS
TXN_E555375AB6F944E0,ACC_AANFF82B,MER_BDQOAEOU,DEV_MQA20MY6,3977,2025-01-29 09:03:00,Chennai,SUCCESS
TXN_3DABC83E45784230,ACC_Y6AQ0I1G,MER_4HU8QCU5,DEV_UL2T0WWW,2610,2025-01-30 01:42:00,Hyderabad,SUCCESS
TXN_2D9FEB4E8D014F0C,ACC_NPD0D594,MER_ZWMJ94H3,DEV_XIZEC16L,2682,2025-01-31 11:59:00,Bangalore,SUCCESS
TXN_7EA6294F6A264B1D,ACC_IMKDSRNO,MER_SYUF9678,DEV_GMJ9H1T1,1410,2025-02-01 18:11:00,Delhi,SUCCESS
TXN_BAA871B97720466D,ACC_FV99P56N,MER_48CSCHK1,DEV_IDB7B4J4,530,2025-02-02 15:50:00,Bangalore,SUCCESS
TXN_E3CA7F408D9F40A5,ACC_4IPXTSB5,MER_7CHEP75Y,DEV_9GDCFD9L,3706,2025-02-03 01:01:00,Delhi,SUCCESS
TXN_05F7144C6BDC4B7E,ACC_9MWSAIMO,MER_PBVSB770,DEV_AXZ2H3PK,1356,2025-02-04 03:37:00,Hyderabad,SUCCESS
TXN_18A2C3D6069444BB,ACC_K1RVLC8M,MER_S4Z42O0A,DEV_0V8PAAWD,877,2025-02-05 05:25:00,Hyderabad,SUCCESS
TXN_CCF8C3EFACF8459C,ACC_U59QKP5E,MER_95ZKO4X6,DEV_RT7U7J8V,2947,2025-02-06 19:44:00,Delhi,FAILED
TXN_59FBE3DC1B9F4780,ACC_DM5US5FT,MER_E5GDY8LQ,DEV_1GBUHYZJ,3482,2025-02-07 09:54:00,Chennai,SUCCESS
TXN_57A376B63279479A,ACC_49DL9Q75,MER_MZOUC6FL,DEV_QL9GOONR,1537,2025-02-08 10:15:00,Delhi,SUCCESS
TXN_07CC0E3AB641405B,ACC_ZTA3N0HV,MER_P8NU1ETP,DEV_23ZV2G2I,431,2025-02-09 17:44:00,Mumbai,SUCCESS
TXN_1BA3ECDD89154C92,ACC_D1SCL6PF,MER_AN3V7KNA,DEV_WKZPO3AW,3721,2025-02-10 22:50:00,Bangalore,SUCCESS
TXN_83CBE079357641A5,ACC_UOUTABWX,MER_EH1T6RP0,DEV_O6FG2MZ9,2587,2025-02-11 16:37:00,Delhi,SUCCESS
TXN_23121C8A7ECD4A3A,ACC_WN1BCXKX,MER_9FKJ9GDO,DEV_2VVKPZD9,904,2025-02-12 13:10:00,Mumbai,SUCCESS
TXN_2C727517331A4AAC,ACC_BJMC14A5,MER_BR40PVMQ,DEV_GBZ51HJN,2626,2025-02-13 02:04:00,Bangalore,SUCCESS
TXN_7ED472984775457F,ACC_WKMFBZ97,MER_PSZV62IL,DEV_4C2N32P1,3128,2025-02-14 23:28:00,Bangalore,FAILED
TXN_52457FCBAFA74A3E,ACC_ZWE8Q4TH,MER_5OEOA9F9,DEV_XXK9V3EV,3150,2025-02-15 09:15:00,Hyderabad,SUCCESS
TXN_AB69F739B3754920,ACC_K1RVLC8M,MER_W8KOVMZ5,DEV_HGJOSCAT,2874,2025-02-16 11:59:00,Hyderabad,SUCCESS
TXN_B1693B59B7C5474F,ACC_GQ2Q7WXA,MER_SNKB8QH8,DEV_M1LFFUMY,1819,2025-02-17 17:39:00,Delhi,SUCCESS
TXN_DFE392CEF6A64C38,ACC_98J4E1PV,MER_7N60P0TV,DEV_QACMX9SB,1547,2025-02-18 15:26:00,Mumbai,SUCCESS
TXN_31C6BA274E22467B,ACC_C1JSS7SU,MER_N5BSRT38,DEV_5HUGPFP0,3864,2025-02-19 13:32:00,Hyderabad,SUCCESS
TXN_478B774432AD425F,ACC_YLV5RGWI,MER_4ARP7RFY,DEV_BQU0Z6TP,1783,2025-02-20 14:23:00,Chennai,SUCCESS
TXN_6CA993F60ADE435B,ACC_EL282K38,MER_VPNUVTVF,DEV_64EH8YF1,2239,2025-02-21 15:16:00,Mumbai,SUCCESS
TXN_44E7DC78383042E4,ACC_4Z8OTUXX,MER_TRO1KRLR,DEV_W4UOXPNL,3797,2025-02-22 17:24:00,Delhi,SUCCESS
TXN_F15EB27EF99A4B4F,ACC_SVZF01XQ,MER_3SJ6FRWU,DEV_4KTM8DMM,1836,2025-02-23 15:51:00,Bangalore,SUCCESS
TXN_4302EB6B1C40497C,ACC_V1Y49BR1,MER_XEA5578F,DEV_Z5L2RQM3,1229,2025-02-24 17:40:00,Mumbai,FAILED
TXN_99DF16C46DCD4893,ACC_498BRSKS,MER_KYSE499S,DEV_XXK9V3EV,2531,2025-02-25 11:47:00,Mumbai,SUCCESS
TXN_5DAF1874C5DF40E8,ACC_LGUTU6QT,MER_FNR55361,DEV_Z6QPF5GD,214,2025-02-26 06:52:00,Hyderabad,FAILED
TXN_23C6E693FB8C4A36,ACC_RZGHRS32,MER_9FKJ9GDO,DEV_QACMX9SB,2162,2025-02-27 08:12:00,Chennai,SUCCESS
TXN_83597D2FB3B04820,ACC_FJMU9P7T,MER_S4Z42O0A,DEV_KBFS0R5T,2756,2025-02-28 05:30:00,Delhi,SUCCESS
TXN_E05FFB2D81454506,ACC_5EYQ7HO1,MER_QF6XU200,DEV_PJXW9CKL,2749,2025-03-01 09:38:00,Bangalore,SUCCESS
TXN_E81D12715C204CFA,ACC_6AQOMF24,MER_TRO1KRLR,DEV_KUHR42SG,1139,2025-03-02 22:01:00,Mumbai,SUCCESS
TXN_6AA88655464B42B6,ACC_DC7LVE37,MER_BS277OI3,DEV_0V8PAAWD,1399,2025-03-03 11:55:00,Mumbai,SUCCESS
TXN_2E7C091B6A7040DD,ACC_KWAYDUAE,MER_P9WKKTKT,DEV_BM6J8215,1957,2025-03-04 15:47:00,Chennai,SUCCESS
TXN_3281A02E37374B74,ACC_HMC2LOLC,MER_9B0QI757,DEV_L98B3D59,527,2025-03-05 14:14:00,Hyderabad,SUCCESS
TXN_CF56E2CD3F964AF3,ACC_OVJ9OM0O,MER_S4Z42O0A,DEV_1GBUHYZJ,1826,2025-03-06 06:46:00,Chennai,FAILED
TXN_0F6C114F52644C8F,ACC_07IV0LGM,MER_N4NGE18N,DEV_W6RJNZE4,2674,2025-03-07 07:44:00,Bangalore,SUCCESS
TXN_067C6832A6234938,ACC_HBA7U00E,MER_4BIALFEY,DEV_1GBUHYZJ,1253,2025-03-08 23:22:00,Chennai,SUCCESS
TXN_0BB2F4D287B34970,ACC_L5S3WCC1,MER_UG8SIO26,DEV_3VDF27XY,1174,2025-03-09 19:10:00,Delhi,SUCCESS
TXN_F756E01A7389409E,ACC_L759XK6B,MER_3SJ6FRWU,DEV_C8OJ88KF,1635,2025-03-10 00:12:00,Mumbai,SUCCESS
TXN_01686D2565B442A7,ACC_OLN0S1K0,MER_EQ0G8XXQ,DEV_O2W8ZJHT,1291,2025-03-11 17:32:00,Hyderabad,SUCCESS
TXN_B1781BFA79AF462B,ACC_YE1W5PUJ,MER_A1IJOOYN,DEV_5HUGPFP0,1437,2025-03-12 02:12:00,Hyderabad,SUCCESS
TXN_EDF8C42FB4754ED5,ACC_OTYQUA3Z,MER_CUB9RX8A,DEV_RPIE9GID,3601,2025-03-13 04:38:00,Bangalore,SUCCESS
TXN_05C83F20C29B48E1,ACC_SP7YHOCD,MER_A3LMX0BY,DEV_JNZRVCJY,230,2025-03-14 01:07:00,Delhi,SUCCESS
TXN_74E8663F891F4FF8,ACC_SA6NJAEW,MER_BR40PVMQ,DEV_JZBE2HNT,3533,2025-03-15 05:21:00,Hyderabad,SUCCESS
TXN_58361813E2664B04,ACC_I5FY39QG,MER_S9HGC37Y,DEV_L98B3D59,214,2025-03-16 09:47:00,Delhi,SUCCESS
TXN_331B77978E28415E,ACC_9CO83OXC,MER_Y0KIDG32,DEV_9GDCFD9L,1843,2025-03-17 15:13:00,Mumbai,FAILED
TXN_B51A8C3468CE4D12,ACC_CN3298PY,MER_74Z1CZZR,DEV_ECXS8IEM,852,2025-03-18 15:45:00,Chennai,FAILED
TXN_CE6EFFC54EB6437C,ACC_LA4Y0OHR,MER_P9WKKTKT,DEV_OPWVU7MU,3449,2025-03-19 04:22:00,Delhi,SUCCESS
TXN_C43CDD805F934A29,ACC_XIMYBVQE,MER_V7PU311X,DEV_62KORONA,3365,2025-03-20 02:36:00,Chennai,SUCCESS
TXN_3B5C230B2B3346A0,ACC_X06DVP27,MER_ZW2JF6CR,DEV_W6RJNZE4,3132,2025-03-21 23:18:00,Hyderabad,SUCCESS
TXN_B8D1C3962C334B5D,ACC_BK3KZBKT,MER_3H31XRU0,DEV_3X64CVLI,1111,2025-03-22 15:54:00,Chennai,SUCCESS
TXN_5C122637ED124906,ACC_3A6M6HK2,MER_ZWMJ94H3,DEV_NB14T67G,2924,2025-03-23 21:58:00,Bangalore,SUCCESS
TXN_73029D89BF14436E,ACC_KI65LKTE,MER_G303JJCG,DEV_M7SWST3X,2835,2025-03-24 12:38:00,Chennai,SUCCESS
TXN_3AC3AE4674F74EE9,ACC_I67OW3JQ,MER_ZO5M2KSE,DEV_IAX3A4LF,3210,2025-03-25 11:01:00,Chennai,FAILED
TXN_107D5512935642F0,ACC_XNN22CS8,MER_X0HS8V19,DEV_V0X3C7H4,1027,2025-03-26 09:10:00,Delhi,SUCCESS
TXN_E358CF936F8D414A,ACC_YOWWI4WJ,MER_43HDRCOB,DEV_Q0O663RM,3968,2025-03-27 01:17:00,Mumbai,SUCCESS
TXN_84252024651B44A6,ACC_OBJSRPXH,MER_HNNYWKIX,DEV_RPIE9GID,2280,2025-03-28 12:01:00,Delhi,SUCCESS
TXN_19693E97ED6D4D62,ACC_5OO8I539,MER_9KY4VTBC,DEV_HFXMI3WF,2410,2025-03-29 12:52:00,Delhi,SUCCESS
TXN_CAA5327F961D4334,ACC_RQWQXQ2M,MER_BR40PVMQ,DEV_5IZRGCRN,2001,2025-03-30 10:10:00,Hyderabad,SUCCESS
TXN_D084F1F1D4A141E8,ACC_DKKQLXSK,MER_4DSNFREX,DEV_JZBE2HNT,480,2025-03-31 13:58:00,Chennai,SUCCESS
TXN_211864E906DB4D62,ACC_HJ2SNNSI,MER_IHMVTPIV,DEV_UL2T0WWW,215,2025-01-01 13:06:00,Bangalore,SUCCESS
TXN_E2F79F810EEB462B,ACC_DYHCTCZX,MER_7CHEP75Y,DEV_JNZRVCJY,877,2025-01-02 07:21:00,Mumbai,SUCCESS
TXN_D31E40B8EA2C4D92,ACC_SPPR8W5F,MER_5XC57BFL,DEV_S9TX7ACN,2582,2025-01-03 04:43:00,Hyderabad,FAILED
TXN_A8BBA993456449A6,ACC_H2QKREMC,MER_UG8SIO26,DEV_15M7RBO8,2160,2025-01-04 17:56:00,Hyderabad,FAILED
TXN_5411A5444C0A448D,ACC_5DBJHXXJ,MER_BU0RFEKO,DEV_M1LFFUMY,3569,2025-01-05 16:18:00,Chennai,SUCCESS
TXN_D51AF1559837485E,ACC_SA2QID87,MER_AD3OL17Z,DEV_V0X3C7H4,1257,2025-01-06 17:12:00,Chennai,SUCCESS
TXN_C721550D735E4440,ACC_HSEO9YLI,MER_YM5TADGG,DEV_IANTXX6L,2594,2025-01-07 08:08:00,Mumbai,SUCCESS
TXN_0E9FC8E210EE4716,ACC_5KXGB3DA,MER_O51TDTE0,DEV_KQN12VBP,2048,2025-01-08 07:52:00,Chennai,SUCCESS
TXN_B0A3F27B013C4B5F,ACC_ZZ21564Y,MER_BXVEF2PY,DEV_RPIE9GID,2625,2025-01-09 18:13:00,Mumbai,SUCCESS
TXN_48E842C85B064EF0,ACC_DC7LVE37,MER_34JY76ZR,DEV_EY7Q2QE8,3799,2025-01-10 23:09:00,Mumbai,SUCCESS
TXN_2BC435E84E6F4533,ACC_2CVVG8JG,MER_87CMP6US,DEV_0V8PAAWD,1145,2025-01-11 12:54:00,Hyderabad,SUCCESS
TXN_C7BFC09CCFBD4892,ACC_7LDPGBCV,MER_87CMP6US,DEV_HGJOSCAT,2900,2025-01-12 20:59:00,Chennai,SUCCESS
TXN_AD2C139F2C51481E,ACC_BBDZP1CN,MER_RGL3TD8I,DEV_FY1TDJN1,3765,2025-01-13 13:54:00,Delhi,SUCCESS
TXN_84D01891BF0D4225,ACC_LFQAQ1KN,MER_C91O3VA8,DEV_QACMX9SB,2931,2025-01-14 07:50:00,Bangalore,SUCCESS
TXN_B5C9A886A0624DF4,ACC_SO91FQY2,MER_C91O3VA8,DEV_HDZUQIWR,156222,2025-01-15 07:21:00,Bangalore,SUCCESS
TXN_39CD596A969E46DD,ACC_UL8IE513,MER_TAGE5ZLG,DEV_DQDYP9NF,2465,2025-01-16 12:21:00,Delhi,SUCCESS
TXN_2FA104A0C41D433C,ACC_T8FZNFMJ,MER_W0JSP0TD,DEV_7BPK4LIZ,2511,2025-01-17 23:31:00,Delhi,SUCCESS
TXN_6A8FA843130C42BF,ACC_Q5YF0EHZ,MER_RJM9M8C9,DEV_BQU0Z6TP,2774,2025-01-18 17:08:00,Chennai,SUCCESS
TXN_8DF484FA704A42D6,ACC_MGP9034N,MER_95ZKO4X6,DEV_3VDF27XY,3161,2025-01-19 13:22:00,Bangalore,SUCCESS
TXN_B664B93CC2394A87,ACC_8CKO31CA,MER_WPPBPGIF,DEV_NB14T67G,745,2025-01-20 01:46:00,Mumbai,SUCCESS
TXN_738E8BE8325B492F,ACC_QD25LU94,MER_7M6EG8WT,DEV_S1KH9TEM,3745,2025-01-21 21:17:00,Chennai,SUCCESS
TXN_59627B29B946458B,ACC_WFS600EY,MER_YR5HCX4Y,DEV_5IZRGCRN,3371,2025-01-22 10:50:00,Hyderabad,SUCCESS
TXN_B1C136D439D6413D,ACC_CQDNDVX3,MER_Q3FY04W1,DEV_IHO2VO3I,2643,2025-01-23 07:08:00,Mumbai,SUCCESS
TXN_4797565C52E3414D,ACC_794437OX,MER_4Y36TNMV,DEV_Q0O663RM,1146,2025-01-24 03:42:00,Mumbai,SUCCESS
TXN_6893E5F342754314,ACC_3SE5YW01,MER_OLMFRSFP,DEV_82B9G7QF,2874,2025-01-25 15:21:00,Chennai,FAILED
TXN_29EA0E145DB74310,ACC_0NXC95SR,MER_4BIALFEY,DEV_4NXEBZSP,930,2025-01-26 06:48:00,Delhi,FAILED
TXN_C94319687B634237,ACC_JAPUIRSO,MER_MZOUC6FL,DEV_4JX5PVUH,1528,2025-01-27 01:14:00,Delhi,SUCCESS
TXN_27619EC961BA4552,ACC_EC05NDWF,MER_U31POZP0,DEV_PPJCJ02V,3227,2025-01-28 15:26:00,Chennai,SUCCESS
TXN_8B17CD78A060403D,ACC_CMJ836UK,MER_34JY76ZR,DEV_5PMMJIXM,389,2025-01-29 17:55:00,Delhi,SUCCESS
TXN_11B00C9CE24E4F17,ACC_K68EFX5E,MER_OY899XLU,DEV_6JHUNNAA,887,2025-01-30 14:43:00,Mumbai,SUCCESS
TXN_6D2292233E3A43E5,ACC_DNDKHPMR,MER_VO4880PK,DEV_C29I4LM2,863,2025-01-31 13:03:00,Mumbai,SUCCESS
TXN_4241EA0473A045FA,ACC_1ZRDP7RU,MER_J9Z1JCAE,DEV_YOCRM5IX,2214,2025-02-01 22:11:00,Mumbai,SUCCESS
TXN_94C4F0D4698C4F84,ACC_275J3OP3,MER_DE5QU1NQ,DEV_1FD34ISE,3573,2025-02-02 07:31:00,Delhi,SUCCESS
TXN_5B098F195BE44F86,ACC_TMNFV9I3,MER_JTJGNEAY,DEV_1GBUHYZJ,891,2025-02-03 00:27:00,Delhi,SUCCESS
TXN_77EC7182DB1F47FF,ACC_R7U6KIWA,MER_4HAQIEIC,DEV_RT7U7J8V,2540,2025-02-04 21:14:00,Bangalore,SUCCESS
TXN_E771941CE95C4C39,ACC_09UT5LS9,MER_UFIH90ET,DEV_5PMMJIXM,3958,2025-02-05 08:32:00,Mumbai,FAILED
TXN_43D6EABD449441F6,ACC_RI7NONP4,MER_IL9WK4HQ,DEV_QACMX9SB,1590,2025-02-06 06:50:00,Delhi,SUCCESS
TXN_4AB95E1B96724CDA,ACC_ILE12GOG,MER_M1TFHFX1,DEV_IHO2VO3I,3452,2025-02-07 18:32:00,Mumbai,SUCCESS
TXN_D86DA9C4725A4878,ACC_XPS5UDFS,MER_2VUH5Q1T,DEV_MM4BBO57,707,2025-02-08 20:37:00,Hyderabad,SUCCESS
TXN_AB1A81D78E3F4108,ACC_K0G7C181,MER_UV8VCNZN,DEV_9WACR0JQ,3981,2025-02-09 02:18:00,Chennai,SUCCESS
TXN_AE9E4C26E3B74A5E,ACC_AAUXBN58,MER_J7MH18F7,DEV_1FD34ISE,3756,2025-02-10 01:32:00,Bangalore,FAILED
TXN_58ABFE62FCA14F2E,ACC_UWU632BC,MER_FY5HRC5L,DEV_15M7RBO8,1403,2025-02-11 00:01:00,Delhi,SUCCESS
TXN_F9D00F5906264790,ACC_DNQV56NA,MER_HNNYWKIX,DEV_82B9G7QF,1648,2025-02-12 03:24:00,Hyderabad,SUCCESS
TXN_2188D7F5F5774F6C,ACC_IT0YGSV7,MER_O7JBK1O9,DEV_Z6QPF5GD,1617,2025-02-13 04:56:00,Hyderabad,FAILED
TXN_64212E04697B49F7,ACC_EJRJTM53,MER_10WSVRI9,DEV_PJXW9CKL,1012,2025-02-14 05:36:00,Chennai,SUCCESS
TXN_677A4DA274834525,ACC_0DR4HE1U,MER_Z71SO1ET,DEV_7BPK4LIZ,1849,2025-02-15 18:20:00,Mumbai,SUCCESS
TXN_1312B546CC9D4031,ACC_RLEDFDB3,MER_ZW2JF6CR,DEV_5UH1QTQP,3885,2025-02-16 12:13:00,Chennai,SUCCESS
TXN_2D2F9E9E2BF043AB,ACC_A5FVGBHK,MER_V7PU311X,DEV_JNZRVCJY,3090,2025-02-17 09:09:00,Bangalore,SUCCESS
TXN_611057D149D24815,ACC_VR1VY1US,MER_5F21LUFT,DEV_S9TX7ACN,3438,2025-02-18 23:55:00,Mumbai,SUCCESS
TXN_939BBAEC98E24468,ACC_TO533GIE,MER_C91O3VA8,DEV_5HUGPFP0,3981,2025-02-19 05:30:00,Bangalore,SUCCESS
TXN_5E7D7A213E2C4C5E,ACC_BLDMM5UA,MER_N5BSRT38,DEV_ODQQQC4W,2710,2025-02-20 16:20:00,Hyderabad,FAILED
TXN_BF27F98F3AC14C17,ACC_UHIUWPKB,MER_U31POZP0,DEV_DQDYP9NF,2841,2025-02-21 05:14:00,Chennai,SUCCESS
TXN_93728CF1581B46BF,ACC_RISC6I70,MER_3NVA5ZIX,DEV_15M7RBO8,2436,2025-02-22 11:50:00,Mumbai,SUCCESS
TXN_CEDD8F52810349FB,ACC_CI74YU63,MER_O0WD0ECY,DEV_7BPK4LIZ,1292,2025-02-23 22:40:00,Hyderabad,SUCCESS
TXN_32D5171C32484613,ACC_7LWEMOKJ,MER_2VUH5Q1T,DEV_T4AD4AI5,2014,2025-02-24 23:14:00,Mumbai,SUCCESS
TXN_0E1BC5F1733442EE,ACC_894O6JD5,MER_29MSF9SP,DEV_QS1B7EXK,310,2025-02-25 02:02:00,Mumbai,SUCCESS
TXN_77EB4DEF1AC5406E,ACC_YJVZMSNX,MER_10WSVRI9,DEV_ODQQQC4W,3897,2025-02-26 20:46:00,Hyderabad,SUCCESS
TXN_E9196262E8714CED,ACC_C6LGDHRP,MER_EDXK3V8R,DEV_PZNQ6E5D,1641,2025-02-27 02:58:00,Mumbai,SUCCESS
TXN_E3E82531015E4521,ACC_HMKFKMTM,MER_Y8XSDEQW,DEV_ID9AZ7DM,2920,2025-02-28 22:04:00,Mumbai,SUCCESS
TXN_E8A426645BAB42B5,ACC_IEA6AJL2,MER_NPX106TB,DEV_C29I4LM2,95713,2025-03-01 03:14:00,Chennai,SUCCESS
TXN_38392491500A4D45,ACC_XIMY8OA0,MER_DU6H1HAI,DEV_WKZPO3AW,2403,2025-03-02 09:35:00,Hyderabad,SUCCESS
TXN_1C7BE3311E504FCB,ACC_D4GE5P77,MER_VO4880PK,DEV_PJXW9CKL,2006,2025-03-03 14:15:00,Chennai,SUCCESS
TXN_06BCFCAB70174F88,ACC_60N56O80,MER_7EVPEHCU,DEV_VN0TZWO3,3880,2025-03-04 23:54:00,Mumbai,SUCCESS
TXN_346545EA9604436B,ACC_XX8LD06C,MER_Z71SO1ET,DEV_UL2T0WWW,3882,2025-03-05 01:01:00,Bangalore,SUCCESS
TXN_721D8D49459D4061,ACC_9RXTOZ3Q,MER_KXW8VPCR,DEV_N12M13HW,1101,2025-03-06 00:38:00,Bangalore,FAILED
TXN_4D7D14D30CD349D6,ACC_H2KDTHBC,MER_WPPBPGIF,DEV_ID9AZ7DM,2402,2025-03-07 09:17:00,Delhi,SUCCESS
TXN_AA824C6E8FF74768,ACC_Z2F1W2S8,MER_A4QV3WUV,DEV_XRD4D22E,3421,2025-03-08 00:48:00,Delhi,SUCCESS
TXN_1C675B57243C4ACA,ACC_VVG5NB0B,MER_QX881QRW,DEV_JUEMQ27J,2910,2025-03-09 11:26:00,Hyderabad,SUCCESS
TXN_A17D0A9C521A4079,ACC_6TY4L24H,MER_NPX106TB,DEV_IAX3A4LF,357,2025-03-10 09:13:00,Chennai,SUCCESS
TXN_CD54D0CC3B0C4177,ACC_R3UR0T14,MER_A3LMX0BY,DEV_4KTM8DMM,3435,2025-03-11 10:23:00,Mumbai,SUCCESS
TXN_4F34221A7763497E,ACC_2BCZ716E,MER_3SJ6FRWU,DEV_Z6QPF5GD,1681,2025-03-12 19:48:00,Delhi,SUCCESS
TXN_47A60B9650D84487,ACC_20SQY0A3,MER_6B3KITGV,DEV_6JHUNNAA,112433,2025-03-13 00:28:00,Chennai,SUCCESS
TXN_FCA250D394F0403B,ACC_F6H6B9OD,MER_ILPDW0NH,DEV_SEN07LJ8,2571,2025-03-14 11:29:00,Mumbai,SUCCESS
TXN_C8ACD7DF2A30425F,ACC_3A6M6HK2,MER_OG7HTC4G,DEV_QL9GOONR,2608,2025-03-15 21:33:00,Mumbai,SUCCESS
TXN_099810A9685B4C7B,ACC_NU7FG3V4,MER_9DHE6G3V,DEV_ODQQQC4W,1845,2025-03-16 16:16:00,Mumbai,SUCCESS
TXN_07327D61C4E54E94,ACC_NLELBEGI,MER_U31POZP0,DEV_8QTGZCOH,154,2025-03-17 18:23:00,Bangalore,SUCCESS
TXN_A4147A09901F4E22,ACC_CG0Y52H9,MER_N4NGE18N,DEV_RZ4BWA38,837,2025-03-18 17:54:00,Delhi,SUCCESS
TXN_1A0500738BB14F75,ACC_CH3E3W39,MER_CKNAXPXV,DEV_38PEEMC9,3706,2025-03-19 12:17:00,Mumbai,SUCCESS
TXN_5249E5E8AD61477D,ACC_VWC5SKRL,MER_IL9WK4HQ,DEV_1GBUHYZJ,2416,2025-03-20 02:24:00,Bangalore,SUCCESS
TXN_75A5FEEADFDC40EF,ACC_XSDZR80M,MER_CUB9RX8A,DEV_RCCJ0WL8,2049,2025-03-21 17:31:00,Mumbai,SUCCESS
TXN_BDCED86C44F94753,ACC_J5PZQV8U,MER_XEA5578F,DEV_HFXMI3WF,2034,2025-03-22 22:25:00,Mumbai,SUCCESS
TXN_940869EDE2EE41E8,ACC_JAPUIRSO,MER_120K09HG,DEV_W4UOXPNL,2016,2025-03-23 15:36:00,Chennai,SUCCESS
TXN_8FA6AC8B93044B2D,ACC_12VWAZDP,MER_34JY76ZR,DEV_NB14T67G,626,2025-03-24 06:14:00,Delhi,SUCCESS
